user_id,Deductive Reasoning,Mathematical Reasoning,Memorization,Perceptual Speed,Problem Sensitivity,Selective Attention,Speed of Closure,Time Sharing,Written Comprehension
1850683,0.11502278757131174,,-0.48896520418783007,,,0.17091700155255765,-1.429948927607549,0.2513796155281952,
1860793,0.30089888371782564,,-0.21393387174501047,,,0.3153005452661959,-0.19613088438402726,-0.18823314002309502,
1882515,-1.1861098854542858,,-0.48896520418783007,,,0.3153005452661959,1.0376871588394945,-0.4080395177987401,
1892249,0.8585271721573674,,-0.21393387174501047,,,0.3153005452661959,-2.170239753541662,0.2513796155281952,
1941429,-0.25672940472171607,,-0.21393387174501047,,,-6.4707260092748005,1.0376871588394945,1.1306051266307755,
1963406,-1.1861098854542858,,-0.21393387174501047,,,0.3153005452661959,0.7909235501947901,0.9107987488551305,
1979860,,-0.5518128045864805,-1.01905950405461,,-0.4927911628808402,-0.04375331062544264,,,-0.9770391738486718
2035472,-0.6284815970147439,,-1.0390278690734691,,,0.3153005452661959,-0.4428944930287316,-0.8476522733500303,
2049199,,-0.9770438215698801,-1.4389891845897118,-1.189259831916057,-0.15243837976853544,-0.121347488787007,,-1.2327244503056307,-0.18129369477391288
2084124,,-0.3391972960947807,1.01148196184352,0.9177117680017954,-1.0236240048833838,-0.4317242014332644,,-0.29901996178638357,0.34920329127592636
2085430,-1.0002337893077717,,-0.48896520418783007,,,0.3153005452661959,-0.9364217103181403,-0.4080395177987401,
2090144,-0.25672940472171607,,0.0610974606978091,,,0.17091700155255765,0.2973963329053814,0.03157323775255009,
2109992,0.48677497986433954,,-0.7639965366306496,,,0.3153005452661959,1.2844507674841987,-0.4080395177987401,
2171172,,0.7238802463637182,0.5533567234996577,2.021363558434956,-0.6088675393956811,-0.6645067359179575,,1.5683890152521107,-0.9770391738486718
2179029,-1.3719859816007995,,-0.21393387174501047,,,0.026533457838919427,-0.9364217103181403,-2.386296917779546,
2197328,0.11502278757131174,,-0.48896520418783007,,,0.3153005452661959,1.2844507674841987,-2.606103295555191,
